movie_id,title,release_year,runtime,genre
1129,Coach Carter,2005,136,biography
3756,Coach Carter,2005,136,sports
3716,The Island,2005,136,scifi
1156,Walk the Line,2005,136,biography
3218,Walk the Line,2005,136,romance
148,Batman Begins,2005,140,action
1414,Batman Begins,2005,140,crime
294,Star Wars: Episode III - Revenge of the Sith,2005,140,action
635,Star Wars: Episode III - Revenge of the Sith,2005,140,adventure
2146,Star Wars: Episode III - Revenge of the Sith,2005,140,fantasy
3486,Star Wars: Episode III - Revenge of the Sith,2005,140,scifi
540,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,143,adventure
1728,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,143,family
2087,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,143,fantasy
1265,Cinderella Man,2005,144,biography
3836,Cinderella Man,2005,144,sports
205,Kingdom of Heaven,2005,144,action
560,Kingdom of Heaven,2005,144,adventure
2366,Kingdom of Heaven,2005,144,history
4107,Kingdom of Heaven,2005,144,war
3293,Memoirs of a Geisha,2005,145,romance
434,Harry Potter and the Goblet of Fire,2005,157,adventure
1697,Harry Potter and the Goblet of Fire,2005,157,family
2034,Harry Potter and the Goblet of Fire,2005,157,fantasy
2785,Harry Potter and the Goblet of Fire,2005,157,mystery
2407,Munich,2005,164,history
378,King Kong,2005,187,action
703,King Kong,2005,187,adventure
3128,King Kong,2005,187,romance
903,Over the Hedge,2006,83,animation
353,Zoom,2006,83,action
679,Zoom,2006,83,adventure
1781,Zoom,2006,83,family
2169,Zoom,2006,83,fantasy
3526,Zoom,2006,83,scifi
517,Idiocracy,2006,84,adventure
3405,Idiocracy,2006,84,scifi
166,Flushed Away,2006,85,action
531,Flushed Away,2006,85,adventure
866,Flushed Away,2006,85,animation
1727,Flushed Away,2006,85,family
3910,The Benchwarmers,2006,85,sports
946,Open Season,2006,86,animation
1044,Barnyard,2006,90,animation
942,Paprika,2006,90,animation
984,Ice Age: The Meltdown,2006,91,animation
955,Monster House,2006,91,animation
1926,Nacho Libre,2006,92,family
3800,Nacho Libre,2006,92,sports
3822,Blades of Glory,2006,93,sports
1069,Arthur and the Invisibles,2006,94,animation
2729,Slither,2006,95,horror
3625,Slither,2006,95,scifi
2228,The Covenant,2006,97,fantasy
2690,The Covenant,2006,97,horror
2950,The Covenant,2006,97,mystery
3203,The Fountain,2006,97,romance
3658,The Fountain,2006,97,scifi
1848,RV,2006,99,family
2329,The Lake House,2006,99,fantasy
924,A Scanner Darkly,2006,100,animation
3205,Shortbus,2006,101,romance
3103,Cashback,2006,102,romance
3757,Rocky Balboa,2006,102,sports
3814,Stick It,2006,103,sports
1889,Eragon,2006,104,family
1569,Step Up,2006,104,crime
298,The Fast and the Furious: Tokyo Drift,2006,104,action
1502,The Fast and the Furious: Tokyo Drift,2006,104,crime
3828,Invincible,2006,105,sports
3085,She's the Man,2006,105,romance
3739,She's the Man,2006,105,sports
2183,Click,2006,107,fantasy
3221,Click,2006,107,romance
939,Happy Feet,2006,108,animation
686,Night at the Museum,2006,108,adventure
1783,Night at the Museum,2006,108,family
2172,Night at the Museum,2006,108,fantasy
1671,Smokin' Aces,2006,108,crime
3743,Talladega Nights: The Ballad of Ricky Bobby,2006,108,sports
319,Children of Men,2006,109,action
3504,Children of Men,2006,109,scifi
1957,Aquamarine,2006,110,family
2161,Lady in the Water,2006,110,fantasy
2910,Lady in the Water,2006,110,mystery
1626,Lucky Number Slevin,2006,110,crime
3260,The Illusionist,2006,110,romance
1051,Tales from Earthsea,2006,115,animation
142,300,2006,117,action
505,Cars,2006,117,adventure
769,Cars,2006,117,animation
1715,Cars,2006,117,family
3731,Cars,2006,117,sports
1134,The Pursuit of Happyness,2006,117,biography
3842,Glory Road,2006,118,sports
2118,Pan's Labyrinth,2006,118,fantasy
4113,Pan's Labyrinth,2006,118,war
1281,Alpha Dog,2006,122,biography
1605,Running Scared,2006,122,crime
1209,Marie Antoinette,2006,123,biography
2411,Marie Antoinette,2006,123,history
1305,The Last King of Scotland,2006,123,biography
2461,The Last King of Scotland,2006,123,history
3869,Gridiron Gang,2006,125,sports
1684,Deja Vu,2006,126,crime
3691,Deja Vu,2006,126,scifi
1259,Hollywoodland,2006,126,biography
1468,Inside Man,2006,129,crime
2873,Inside Man,2006,129,mystery
2787,The Prestige,2006,130,mystery
3345,The Prestige,2006,130,scifi
4004,The Prestige,2006,130,thriller
2420,Flags of Our Fathers,2006,135,history
4171,Flags of Our Fathers,2006,135,war
3290,The Holiday,2006,136,romance
3096,Little Children,2006,137,romance
2891,The Lives of Others,2006,137,mystery
143,Apocalypto,2006,139,action
506,Apocalypto,2006,139,adventure
2482,Letters from Iwo Jima,2006,141,history
4221,Letters from Iwo Jima,2006,141,war
127,Casino Royale,2006,144,action
493,Casino Royale,2006,144,adventure
4070,Casino Royale,2006,144,thriller
1655,Perfume: The Story of a Murderer,2006,147,crime
2282,Perfume: The Story of a Murderer,2006,147,fantasy
2971,The Da Vinci Code,2006,149,mystery
368,Pirates of the Caribbean: Dead Man's Chest,2006,151,action
695,Pirates of the Caribbean: Dead Man's Chest,2006,151,adventure
2177,Pirates of the Caribbean: Dead Man's Chest,2006,151,fantasy
1362,The Departed,2006,151,crime
4002,The Departed,2006,151,thriller
3585,Superman Returns,2006,154,scifi
2439,The Good Shepherd,2006,167,history
1064,5 Centimeters per Second,2007,63,animation
979,Surf's Up,2007,85,animation
2004,Surf's Up,2007,85,family
3827,Surf's Up,2007,85,sports
1004,The Simpsons Movie,2007,87,animation
3857,Hot Rod,2007,88,sports
904,Bee Movie,2007,91,animation
1979,Bee Movie,2007,91,family
1500,The Girl Next Door,2007,91,crime
2628,The Girl Next Door,2007,91,horror
887,Alvin and the Chipmunks,2007,92,animation
1911,Alvin and the Chipmunks,2007,92,family
861,Shrek the Third,2007,93,animation
1806,Shrek the Third,2007,93,family
2221,Shrek the Third,2007,93,fantasy
884,Meet the Robinsons,2007,95,animation
1945,Meet the Robinsons,2007,95,family
1778,Bridge to Terabithia,2007,96,family
2165,Bridge to Terabithia,2007,96,fantasy
1136,An American Crime,2007,98,biography
330,28 Weeks Later,2007,100,action
664,28 Weeks Later,2007,100,adventure
2645,28 Weeks Later,2007,100,horror
3510,28 Weeks Later,2007,100,scifi
1657,Eastern Promises,2007,100,crime
351,I Am Legend,2007,101,action
2651,I Am Legend,2007,101,horror
3525,I Am Legend,2007,101,scifi
1307,Charlie Wilson's War,2007,102,biography
2478,Charlie Wilson's War,2007,102,history
2292,1408,2007,104,fantasy
2752,1408,2007,104,horror
3682,Planet Terror,2007,105,scifi
641,Enchanted,2007,107,adventure
812,Enchanted,2007,107,animation
1767,Enchanted,2007,107,family
2150,Enchanted,2007,107,fantasy
3197,Enchanted,2007,107,romance
3519,Sunshine,2007,107,scifi
2317,Ghost Rider,2007,110,fantasy
3840,The Game Plan,2007,110,sports
520,Ratatouille,2007,111,adventure
773,Ratatouille,2007,111,animation
1722,Ratatouille,2007,111,family
2079,Ratatouille,2007,111,fantasy
1804,The Golden Compass,2007,113,family
2219,The Golden Compass,2007,113,fantasy
1489,Gone Baby Gone,2007,114,crime
2885,Gone Baby Gone,2007,114,mystery
927,Beowulf,2007,115,animation
3206,Hairspray,2007,117,romance
2930,Hot Fuzz,2007,121,mystery
1600,3:10 to Yuma,2007,122,crime
1353,No Country for Old Men,2007,122,crime
3987,No Country for Old Men,2007,122,thriller
2819,Atonement,2007,123,mystery
3090,Atonement,2007,123,romance
4095,Atonement,2007,123,war
1273,Freedom Writers,2007,123,biography
174,Shooter,2007,124,action
2591,The Mist,2007,126,horror
3431,The Mist,2007,126,scifi
260,Death Proof,2007,127,action
629,Stardust,2007,127,adventure
1764,Stardust,2007,127,family
2139,Stardust,2007,127,fantasy
3037,Stardust,2007,127,romance
3204,Knocked Up,2007,129,romance
2472,Across the Universe,2007,133,history
117,Harry Potter and the Order of the Phoenix,2007,138,action
484,Harry Potter and the Order of the Phoenix,2007,138,adventure
1711,Harry Potter and the Order of the Phoenix,2007,138,family
2062,Harry Potter and the Order of the Phoenix,2007,138,fantasy
2817,Harry Potter and the Order of the Phoenix,2007,138,mystery
343,Spider-Man 3,2007,139,action
675,Spider-Man 3,2007,139,adventure
3517,Spider-Man 3,2007,139,scifi
168,Transformers,2007,144,action
532,Transformers,2007,144,adventure
3413,Transformers,2007,144,scifi
580,Into the Wild,2007,148,adventure
1115,Into the Wild,2007,148,biography
1145,American Gangster,2007,157,biography
1530,American Gangster,2007,157,crime
2421,"Lust, Caution",2007,157,history
4172,"Lust, Caution",2007,157,war
1436,Zodiac,2007,157,crime
2852,Zodiac,2007,157,mystery
1170,The Assassination of Jesse James by the Coward Robert Ford,2007,160,biography
1533,The Assassination of Jesse James by the Coward Robert Ford,2007,160,crime
2382,The Assassination of Jesse James by the Coward Robert Ford,2007,160,history
2233,Pirates of the Caribbean: At World's End,2007,169,fantasy
317,Cloverfield,2008,85,action
652,Cloverfield,2008,85,adventure
2638,Cloverfield,2008,85,horror
3501,Cloverfield,2008,85,scifi
880,Horton Hears a Who!,2008,86,animation
3724,Jumper,2008,88,scifi
971,Madagascar: Escape 2 Africa,2008,89,animation
322,Taken,2008,90,action
1516,Taken,2008,90,crime
2694,Eden Lake,2008,91,horror
3896,Semi-Pro,2008,91,sports
639,The Happening,2008,91,adventure
3488,The Happening,2008,91,scifi
181,Kung Fu Panda,2008,92,action
547,Kung Fu Panda,2008,92,adventure
788,Kung Fu Panda,2008,92,animation
1734,Kung Fu Panda,2008,92,family
2091,Kung Fu Panda,2008,92,fantasy
1917,Journey to the Center of the Earth,2008,93,family
4125,The Boy in the Striped Pajamas,2008,94,war
896,Bolt,2008,96,animation
1929,Bolt,2008,96,family
1599,Burn After Reading,2008,96,crime
2002,The Spiderwick Chronicles,2008,96,family
3140,Vicky Cristina Barcelona,2008,96,romance
597,WALL·E,2008,98,adventure
795,WALL·E,2008,98,animation
1746,WALL·E,2008,98,family
3463,WALL·E,2008,98,scifi
2604,Martyrs,2008,99,horror
911,Ponyo,2008,101,animation
1974,Ponyo,2008,101,family
3304,Zack and Miri Make a Porno,2008,101,romance
1990,Inkheart,2008,106,family
1254,Ip Man,2008,106,biography
2458,Ip Man,2008,106,history
241,Quantum of Solace,2008,106,action
594,Quantum of Solace,2008,106,adventure
2876,Quantum of Solace,2008,106,mystery
1352,In Bruges,2008,107,crime
3986,In Bruges,2008,107,thriller
206,Tropic Thunder,2008,107,action
4108,Tropic Thunder,2008,107,war
3101,Mamma Mia!,2008,108,romance
2479,"10,000 BC",2008,109,history
3762,The Wrestler,2008,109,sports
2466,The Duchess,2008,110,history
1561,Wanted,2008,110,crime
3108,Forgetting Sarah Marshall,2008,111,romance
1629,Pineapple Express,2008,111,crime
735,The Incredible Hulk,2008,112,adventure
3560,The Incredible Hulk,2008,112,scifi
752,The Mummy: Tomb of the Dragon Emperor,2008,112,adventure
2213,The Mummy: Tomb of the Dragon Emperor,2008,112,fantasy
2681,The Mummy: Tomb of the Dragon Emperor,2008,112,horror
3803,Never Back Down,2008,113,sports
1615,RocknRolla,2008,114,crime
1947,Marley & Me,2008,115,family
1243,The Other Boleyn Girl,2008,115,biography
2450,The Other Boleyn Girl,2008,115,history
1933,Asterix at the Olympic Games,2008,116,family
3239,Revolutionary Road,2008,119,romance
1566,Slumdog Millionaire,2008,120,crime
3183,Slumdog Millionaire,2008,120,romance
2417,Valkyrie,2008,121,history
4168,Valkyrie,2008,121,war
357,Indiana Jones and the Kingdom of the Crystal Skull,2008,122,action
682,Indiana Jones and the Kingdom of the Crystal Skull,2008,122,adventure
2054,Twilight,2008,122,fantasy
3031,Twilight,2008,122,romance
1518,21,2008,123,crime
2380,21,2008,123,history
3133,The Reader,2008,124,romance
177,Iron Man,2008,126,action
542,Iron Man,2008,126,adventure
3416,Iron Man,2008,126,scifi
4126,The Hurt Locker,2008,131,war
3838,Speed Racer,2008,135,sports
2402,Defiance,2008,137,history
4151,Defiance,2008,137,war
1303,Changeling,2008,141,biography
2487,Changeling,2008,141,history
1891,The Chronicles of Narnia: Prince Caspian,2008,150,family
31,The Dark Knight,2008,152,action
1335,The Dark Knight,2008,152,crime
3963,The Dark Knight,2008,152,thriller
4201,Australia,2008,165,war
2076,The Curious Case of Benjamin Button,2008,166,fantasy
3084,The Curious Case of Benjamin Button,2008,166,romance
932,9,2009,79,animation
2296,Dragonball Evolution,2009,85,fantasy
3673,Dragonball Evolution,2009,85,scifi
571,Fantastic Mr. Fox,2009,87,adventure
802,Fantastic Mr. Fox,2009,87,animation
1462,Fantastic Mr. Fox,2009,87,crime
1739,Fantastic Mr. Fox,2009,87,family
996,Alvin and the Chipmunks: The Squeakquel,2009,88,animation
302,Zombieland,2009,88,action
2632,Zombieland,2009,88,horror
666,Cloudy with a Chance of Meatballs,2009,90,adventure
860,Cloudy with a Chance of Meatballs,2009,90,animation
1775,Cloudy with a Chance of Meatballs,2009,90,family
2163,Cloudy with a Chance of Meatballs,2009,90,fantasy
3512,Cloudy with a Chance of Meatballs,2009,90,scifi
3886,Fired Up!,2009,90,sports
976,Mary and Max,2009,92,animation
2642,The Human Centipede (First Sequence),2009,92,horror
1168,Hachi: A Dog's Tale,2009,93,biography
1814,Hachi: A Dog's Tale,2009,93,family
1024,Astro Boy,2009,94,animation
961,Ice Age: Dawn of the Dinosaurs,2009,94,animation
853,Monsters vs. Aliens,2009,94,animation
1870,Monsters vs. Aliens,2009,94,family
2321,Monsters vs. Aliens,2009,94,fantasy
3705,Monsters vs. Aliens,2009,94,scifi
4202,The Men Who Stare at Goats,2009,94,war
3124,500 Days of Summer,2009,95,romance
3580,Gamer,2009,95,scifi
603,Up,2009,96,adventure
797,Up,2009,96,animation
1748,Up,2009,96,family
2974,Moon,2009,97,mystery
3605,Moon,2009,97,scifi
628,The Princess and the Frog,2009,97,adventure
807,The Princess and the Frog,2009,97,animation
1763,The Princess and the Frog,2009,97,family
2138,The Princess and the Frog,2009,97,fantasy
3189,The Princess and the Frog,2009,97,romance
2308,Triangle,2009,99,fantasy
3690,Triangle,2009,99,scifi
826,Coraline,2009,100,animation
1802,Coraline,2009,100,family
2215,Coraline,2009,100,fantasy
3802,17 Again,2009,102,sports
2578,Jennifer's Body,2009,102,horror
1049,Redline,2009,102,animation
2746,Splice,2009,104,horror
3653,Splice,2009,104,scifi
4054,Brothers,2009,105,thriller
4093,Brothers,2009,105,war
3190,"I Love You, Man",2009,105,romance
1918,Night at the Museum: Battle of the Smithsonian,2009,105,family
188,Fast & Furious,2009,107,action
1446,Fast & Furious,2009,107,crime
3620,X-Men Origins: Wolverine,2009,107,scifi
2664,Antichrist,2009,108,horror
3116,The Proposal,2009,108,romance
297,Law Abiding Citizen,2009,109,action
1501,Law Abiding Citizen,2009,109,crime
1855,My Sister's Keeper,2009,109,family
3278,Up in the Air,2009,109,romance
2716,The Last House on the Left,2009,110,horror
2147,The Road,2009,111,fantasy
3804,Whip It,2009,111,sports
389,District 9,2009,112,action
3545,District 9,2009,112,scifi
3717,Terminator Salvation,2009,115,scifi
3659,G.I. Joe: The Rise of Cobra,2009,118,scifi
2958,Knowing,2009,121,mystery
3586,Knowing,2009,121,scifi
1241,Julie & Julia,2009,123,biography
2584,Orphan,2009,123,horror
2859,Orphan,2009,123,mystery
273,Star Trek,2009,127,action
618,Star Trek,2009,127,adventure
3474,Star Trek,2009,127,scifi
361,Sherlock Holmes,2009,128,action
687,Sherlock Holmes,2009,128,adventure
2923,Sherlock Holmes,2009,128,mystery
3237,He's Just Not That Into You,2009,129,romance
1123,The Blind Side,2009,129,biography
3744,The Blind Side,2009,129,sports
3277,The Secret in Their Eyes,2009,129,romance
2337,The Twilight Saga: New Moon,2009,130,fantasy
2475,Invictus,2009,134,history
3835,Invictus,2009,134,sports
2149,The Lovely Bones,2009,135,fantasy
1200,Public Enemies,2009,140,biography
2410,Public Enemies,2009,140,history
2245,Mr. Nobody,2009,141,fantasy
3232,Mr. Nobody,2009,141,romance
3598,Mr. Nobody,2009,141,scifi
3652,Transformers: Revenge of the Fallen,2009,149,scifi
149,Harry Potter and the Half-Blood Prince,2009,153,action
513,Harry Potter and the Half-Blood Prince,2009,153,adventure
1717,Harry Potter and the Half-Blood Prince,2009,153,family
2073,Harry Potter and the Half-Blood Prince,2009,153,fantasy
2832,Harry Potter and the Half-Blood Prince,2009,153,mystery
428,Inglourious Basterds,2009,153,adventure
4086,Inglourious Basterds,2009,153,war
182,2012,2009,158,action
548,2012,2009,158,adventure
3420,2012,2009,158,scifi
2278,Enter the Void,2009,161,fantasy
15,Avatar,2009,162,action
404,Avatar,2009,162,adventure
2017,Avatar,2009,162,fantasy
3321,Avatar,2009,162,scifi
201,Watchmen,2009,162,action
2866,Watchmen,2009,162,mystery
3436,Watchmen,2009,162,scifi
2646,Piranha 3D,2010,88,horror
1635,Dog Pound,2010,91,crime
3158,Easy A,2010,92,romance
1215,127 Hours,2010,94,biography
1846,Diary of a Wimpy Kid,2010,94,family
950,The Secret World of Arrietty,2010,94,animation
730,Despicable Me,2010,95,adventure
809,Despicable Me,2010,95,animation
1557,Despicable Me,2010,95,crime
1795,Despicable Me,2010,95,family
3557,Despicable Me,2010,95,scifi
865,Megamind,2010,95,animation
1660,Megamind,2010,95,crime
1853,Megamind,2010,95,family
3661,Megamind,2010,95,scifi
874,Shrek Forever After,2010,95,animation
1830,Shrek Forever After,2010,95,family
2263,Shrek Forever After,2010,95,fantasy
1582,Faster,2010,98,crime
307,How to Train Your Dragon,2010,98,action
645,How to Train Your Dragon,2010,98,adventure
787,How to Train Your Dragon,2010,98,animation
1768,How to Train Your Dragon,2010,98,family
2151,How to Train Your Dragon,2010,98,fantasy
3291,Leap Year,2010,100,romance
2232,Legion,2010,100,fantasy
2695,Legion,2010,100,horror
621,Tangled,2010,100,adventure
790,Tangled,2010,100,animation
1760,Tangled,2010,100,family
2132,Tangled,2010,100,fantasy
3109,Tangled,2010,100,romance
3527,Hot Tub Time Machine,2010,101,scifi
2718,Insidious,2010,103,horror
2981,Insidious,2010,103,mystery
3283,Never Let Me Go,2010,103,romance
3685,Never Let Me Go,2010,103,scifi
311,The Last Airbender,2010,103,action
647,The Last Airbender,2010,103,adventure
1770,The Last Airbender,2010,103,family
2154,The Last Airbender,2010,103,fantasy
699,Toy Story 3,2010,103,adventure
810,Toy Story 3,2010,103,animation
1787,Toy Story 3,2010,103,family
2180,Toy Story 3,2010,103,fantasy
2554,A Serbian Film,2010,104,horror
2814,A Serbian Film,2010,104,mystery
4053,A Serbian Film,2010,104,thriller
3302,She's Out of My League,2010,104,romance
2306,Clash of the Titans,2010,106,fantasy
1290,The Runaways,2010,106,biography
3114,Room in Rome,2010,107,romance
372,The Other Guys,2010,107,action
1537,The Other Guys,2010,107,crime
672,Alice in Wonderland,2010,108,adventure
1779,Alice in Wonderland,2010,108,family
2166,Alice in Wonderland,2010,108,fantasy
2915,Alice in Wonderland,2010,108,mystery
3965,Black Swan,2010,108,thriller
4213,Dear John,2010,108,war
2618,I Spit on Your Grave,2010,108,horror
1552,RED,2010,111,crime
3119,Blue Valentine,2010,112,romance
3089,Love & Other Drugs,2010,112,romance
52,Scott Pilgrim vs. the World,2010,112,action
2031,Scott Pilgrim vs. the World,2010,112,fantasy
3022,Scott Pilgrim vs. the World,2010,112,romance
3298,Remember Me,2010,113,romance
1981,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113,family
1161,The Fighter,2010,116,biography
3772,The Fighter,2010,116,sports
247,Kick-Ass,2010,117,action
1475,Kick-Ass,2010,117,crime
622,Percy Jackson & the Olympians: The Lightning Thief,2010,118,adventure
1762,Percy Jackson & the Olympians: The Lightning Thief,2010,118,family
2133,Percy Jackson & the Olympians: The Lightning Thief,2010,118,fantasy
739,The Book of Eli,2010,118,adventure
1127,The King's Speech,2010,118,biography
2388,The King's Speech,2010,118,history
3230,Burlesque,2010,119,romance
1100,The Social Network,2010,120,biography
3915,Secretariat,2010,123,sports
3581,Iron Man 2,2010,124,scifi
2295,The Twilight Saga: Eclipse,2010,124,fantasy
1458,The Town,2010,125,crime
196,Tron: Legacy,2010,125,action
555,Tron: Legacy,2010,125,adventure
3432,Tron: Legacy,2010,125,scifi
2903,Incendies,2010,131,mystery
1175,Eat Pray Love,2010,133,biography
3261,Eat Pray Love,2010,133,romance
2391,The Way Back,2010,133,history
2781,Shutter Island,2010,138,mystery
3991,Shutter Island,2010,138,thriller
2393,Robin Hood,2010,140,history
1877,The Karate Kid,2010,140,family
3785,The Karate Kid,2010,140,sports
1631,I Saw the Devil,2010,144,crime
2725,I Saw the Devil,2010,144,horror
492,Harry Potter and the Deathly Hallows: Part 1,2010,146,adventure
1713,Harry Potter and the Deathly Hallows: Part 1,2010,146,family
2066,Harry Potter and the Deathly Hallows: Part 1,2010,146,fantasy
2823,Harry Potter and the Deathly Hallows: Part 1,2010,146,mystery
32,Inception,2010,148,action
417,Inception,2010,148,adventure
3330,Inception,2010,148,scifi
3964,Inception,2010,148,thriller
999,Winnie the Pooh,2011,63,animation
938,Gnomeo & Juliet,2011,84,animation
3834,Spy Kids 4: All the Time in the World,2011,89,sports
885,Kung Fu Panda 2,2011,90,animation
1849,Kung Fu Panda 2,2011,90,family
2284,Kung Fu Panda 2,2011,90,fantasy
424,Puss in Boots,2011,90,adventure
765,Puss in Boots,2011,90,animation
1693,Puss in Boots,2011,90,family
2029,Puss in Boots,2011,90,fantasy
2780,Puss in Boots,2011,90,mystery
3020,Puss in Boots,2011,90,romance
3820,Goon,2011,92,sports
3162,Perfect Sense,2011,92,romance
2956,Source Code,2011,93,mystery
3583,Source Code,2011,93,scifi
2192,Midnight in Paris,2011,94,fantasy
3211,Midnight in Paris,2011,94,romance
1003,Hop,2011,95,animation
2546,The Cabin in the Woods,2011,95,horror
2800,The Cabin in the Woods,2011,95,mystery
4029,The Cabin in the Woods,2011,95,thriller
827,Rio,2011,96,animation
1842,Rio,2011,96,family
1572,Horrible Bosses,2011,98,crime
1270,A Dangerous Method,2011,99,biography
103,Drive,2011,100,action
3234,Sleeping Beauty,2011,101,romance
3200,Desire,2011,103,romance
1033,The Smurfs,2011,103,animation
2254,Drive Angry,2011,104,fantasy
3536,Limitless,2011,105,scifi
3723,Rise of the Planet of the Apes,2011,105,scifi
1304,The Iron Lady,2011,105,biography
870,Cars 2,2011,106,animation
1869,Cars 2,2011,106,family
3783,Cars 2,2011,106,sports
3247,One Day,2011,107,romance
836,Rango,2011,107,animation
1905,Rango,2011,107,family
879,The Adventures of Tintin,2011,107,animation
1825,The Adventures of Tintin,2011,107,family
2978,The Adventures of Tintin,2011,107,mystery
3176,No Strings Attached,2011,108,romance
3074,Friends with Benefits,2011,109,romance
293,In Time,2011,109,action
3485,In Time,2011,109,scifi
2231,Immortals,2011,110,fantasy
2271,Sucker Punch,2011,110,fantasy
2314,The Three Musketeers,2011,110,fantasy
3636,I Am Number Four,2011,111,scifi
2579,Scream 4,2011,111,horror
2855,Scream 4,2011,111,mystery
1984,Soul Surfer,2011,112,family
3819,Soul Surfer,2011,112,sports
349,Super 8,2011,112,action
2919,Super 8,2011,112,mystery
3523,Super 8,2011,112,scifi
2164,The Change-Up,2011,112,fantasy
1105,The Intouchables,2011,112,biography
2344,Conan the Barbarian,2011,113,fantasy
3704,Green Lantern,2011,114,scifi
238,Thor,2011,115,action
2113,Thor,2011,115,fantasy
3045,Just Go with It,2011,117,romance
3062,"Crazy, Stupid, Love.",2011,118,romance
1547,The Lincoln Lawyer,2011,118,crime
2928,The Lincoln Lawyer,2011,118,mystery
309,Cowboys & Aliens,2011,119,action
3495,Cowboys & Aliens,2011,119,scifi
2647,The Skin I Live In,2011,120,horror
2916,The Skin I Live In,2011,120,mystery
135,Captain America: The First Avenger,2011,124,action
500,Captain America: The First Avenger,2011,124,adventure
3395,Captain America: The First Avenger,2011,124,scifi
3042,Bridesmaids,2011,125,romance
1871,Hugo,2011,126,family
2325,Hugo,2011,126,fantasy
3713,Real Steel,2011,127,scifi
3787,Real Steel,2011,127,sports
290,Fast Five,2011,130,action
1495,Fast Five,2011,130,crime
454,Harry Potter and the Deathly Hallows: Part 2,2011,130,adventure
1700,Harry Potter and the Deathly Hallows: Part 2,2011,130,family
2044,Harry Potter and the Deathly Hallows: Part 2,2011,130,fantasy
2794,Harry Potter and the Deathly Hallows: Part 2,2011,130,mystery
3554,X: First Class,2011,131,scifi
301,Mission: Impossible - Ghost Protocol,2011,132,action
642,Mission: Impossible - Ghost Protocol,2011,132,adventure
1112,Moneyball,2011,133,biography
3737,Moneyball,2011,133,sports
3627,Melancholia,2011,135,scifi
741,Pirates of the Caribbean: On Stranger Tides,2011,136,adventure
2205,Pirates of the Caribbean: On Stranger Tides,2011,136,fantasy
269,Warrior,2011,140,action
3740,Warrior,2011,140,sports
2480,War Horse,2011,146,history
4220,War Horse,2011,146,war
3644,Transformers: Dark of the Moon,2011,154,scifi
1491,The Girl with the Dragon Tattoo,2011,158,crime
2888,The Girl with the Dragon Tattoo,2011,158,mystery
3721,Piranha 3DD,2012,83,scifi
3622,Chronicle,2012,84,scifi
835,The Lorax,2012,86,animation
1985,The Lorax,2012,86,family
943,Ice Age: Continental Drift,2012,88,animation
2496,Compliance,2012,90,history
1999,Foodfight!,2012,91,family
848,Hotel Transylvania,2012,91,animation
1867,Hotel Transylvania,2012,91,family
2316,Hotel Transylvania,2012,91,fantasy
3292,Hotel Transylvania,2012,91,romance
1071,ParaNorman,2012,92,animation
830,Brave,2012,93,animation
1809,Brave,2012,93,family
2224,Brave,2012,93,fantasy
974,Madagascar 3: Europe's Most Wanted,2012,93,animation
1824,Moonrise Kingdom,2012,94,family
3272,Moonrise Kingdom,2012,94,romance
1627,Spring Breakers,2012,94,crime
3700,Dredd,2012,95,scifi
1072,Where the Dead Go to Die,2012,95,animation
993,Rise of the Guardians,2012,97,animation
4180,The Lucky One,2012,101,war
837,Wreck-It Ralph,2012,101,animation
1838,Wreck-It Ralph,2012,101,family
2270,Wreck-It Ralph,2012,101,fantasy
3635,Wreck-It Ralph,2012,101,scifi
3280,This Means War,2012,103,romance
3276,The Vow,2012,104,romance
3837,Here Comes the Boom,2012,105,sports
342,Men in Black 3,2012,106,action
674,Men in Black 3,2012,106,adventure
3516,Men in Black 3,2012,106,scifi
1507,The Iceman,2012,106,crime
156,21 Jump Street,2012,109,action
1422,21 Jump Street,2012,109,crime
1649,End of Watch,2012,109,crime
1453,Seven Psychopaths,2012,110,crime
2673,Sinister,2012,110,horror
2935,Sinister,2012,110,mystery
3839,Trouble with the Curve,2012,111,sports
3047,Pitch Perfect,2012,112,romance
614,The Impossible,2012,114,adventure
2374,The Impossible,2012,114,history
746,The Twilight Saga: Breaking Dawn - Part 2,2012,115,adventure
2208,The Twilight Saga: Breaking Dawn - Part 2,2012,115,fantasy
3241,The Twilight Saga: Breaking Dawn - Part 2,2012,115,romance
1203,Lawless,2012,116,biography
1636,Lawless,2012,116,crime
3696,Total Recall,2012,118,scifi
3597,Looper,2012,119,scifi
1148,Argo,2012,120,biography
3144,Silver Linings Playbook,2012,122,romance
2504,The Concubine,2012,122,history
545,Prometheus,2012,124,adventure
2857,Prometheus,2012,124,mystery
3419,Prometheus,2012,124,scifi
729,Life of Pi,2012,127,adventure
2198,Life of Pi,2012,127,fantasy
3299,Anna Karenina,2012,129,romance
180,Jack Reacher,2012,130,action
2856,Jack Reacher,2012,130,mystery
3578,Battleship,2012,131,scifi
1630,Savages,2012,131,crime
3619,John Carter,2012,132,scifi
3012,This Is 40,2012,134,romance
377,The Amazing Spider-Man,2012,136,action
701,The Amazing Spider-Man,2012,136,adventure
3538,The Amazing Spider-Man,2012,136,scifi
