rating_id,user_id,movie_id,rating,review_date
R21954,16211,1175,4.5,2025-01-22
R21955,16535,3063,5.0,2025-01-22
R21956,15154,1208,2.5,2025-01-22
R21957,15865,2202,4.0,2025-01-22
R21958,15917,3787,3.0,2025-01-22
R21959,15573,1529,4.0,2025-01-22
R21961,15717,4031,4.0,2025-01-22
R21962,15119,3166,4.5,2025-01-22
R21963,15229,1521,3.5,2025-01-22
R21964,15558,187,4.5,2025-01-22
R21965,16319,4080,4.0,2025-01-22
R21966,16315,1471,3.5,2025-01-22
R21967,15475,675,4.5,2025-01-22
R21968,15598,2328,4.5,2025-01-22
R21969,15647,4008,4.0,2025-01-22
R21970,16109,4049,4.5,2025-01-22
R21971,15005,2741,1.5,2025-01-22
R21972,16354,1479,3.0,2025-01-22
R21973,15896,17,4.5,2025-01-22
R21974,15978,1654,4.0,2025-01-22
R21975,16211,2730,3.0,2025-01-22
R21976,16353,2616,3.0,2025-01-22
R21977,16454,1302,3.5,2025-01-22
R21981,15732,1443,3.5,2025-01-22
R21982,15948,2768,3.0,2025-01-22
R21983,15205,428,5.0,2025-01-22
R21984,15241,559,5.0,2025-01-22
R21985,16331,2598,3.0,2025-01-23
R21986,15836,1294,4.0,2025-01-23
R21988,16642,3000,4.5,2025-01-23
R21989,15551,970,4.0,2025-01-23
R21990,16670,2015,5.0,2025-01-23
R21991,15687,2723,2.5,2025-01-23
R21992,16201,1636,3.5,2025-01-23
R21993,15834,2950,4.0,2025-01-23
R21994,16133,254,4.5,2025-01-23
R21995,16787,569,3.5,2025-01-23
R21996,16159,3637,4.5,2025-01-23
R21997,15082,86,4.5,2025-01-23
R21998,16134,109,3.5,2025-01-23
R22001,16146,2268,2.0,2025-01-23
R22003,16195,2616,1.5,2025-01-23
R22004,16278,799,5.0,2025-01-23
R22005,16130,3579,4.5,2025-01-23
R22006,16119,2090,4.5,2025-01-23
R22007,16671,1551,4.5,2025-01-23
R22008,15799,1302,4.0,2025-01-23
R22009,15537,41,4.5,2025-01-23
R22010,16394,3275,4.0,2025-01-23
R22011,16520,3953,4.0,2025-01-23
R22012,16669,796,4.5,2025-01-23
R22013,15576,3423,4.5,2025-01-23
R22014,15293,4200,3.5,2025-01-23
R22015,16187,1347,3.0,2025-01-23
R22016,15136,2243,4.5,2025-01-23
R22017,15688,2157,4.5,2025-01-23
R22018,15322,1393,4.5,2025-01-23
R22019,15929,705,4.5,2025-01-23
R22020,15878,569,4.5,2025-01-23
R22021,15898,1093,2.5,2025-01-23
R22022,16084,1292,4.5,2025-01-23
R22024,15956,2160,4.5,2025-01-23
R22025,16791,3031,4.5,2025-01-23
R22026,15022,1929,3.0,2025-01-23
R22027,16654,3283,5.0,2025-01-23
R22028,15677,1482,4.5,2025-01-23
R22029,16265,2566,3.5,2025-01-23
R22030,16197,27,0.144758,2025-01-23
R22031,16070,4216,3.5,2025-01-23
R22032,16063,462,4.0,2025-01-23
R22033,15416,3057,4.5,2025-01-23
R22034,16529,3875,4.0,2025-01-23
R22036,15416,217,4.0,2025-01-23
R22037,15602,3692,3.0,2025-01-23
R22038,15015,1393,4.5,2025-01-23
R22039,15947,2873,4.5,2025-01-23
R22040,15886,676,4.5,2025-01-23
R22041,16707,3228,5.0,2025-01-23
R22042,16037,1869,4.5,2025-01-23
R22043,15942,792,3.0,2025-01-23
R22044,16295,662,1.5,2025-01-23
R22045,15416,894,3.5,2025-01-23
R22046,16134,3033,3.5,2025-01-23
R22047,16545,2389,1.5,2025-01-23
R22049,15549,1827,2.5,2025-01-23
R22050,16130,909,5.0,2025-01-23
R22052,15721,2447,3.5,2025-01-23
R22053,16517,747,3.0,2025-01-23
R22054,16482,507,5.0,2025-01-23
R22055,15592,2625,2.0,2025-01-23
R22056,15462,3409,3.0,2025-01-23
R22057,16236,2472,5.0,2025-01-23
R22058,15968,1909,5.0,2025-01-23
R22059,16110,4132,3.0,2025-01-23
R22060,15179,2048,4.5,2025-01-23
R22061,16140,4092,4.5,2025-01-23
R22062,16664,917,4.5,2025-01-23
R22063,15556,3543,4.5,2025-01-23
R22064,15947,577,5.0,2025-01-23
R22066,16321,3643,4.5,2025-01-23
R22067,15724,2661,4.0,2025-01-23
R22069,16765,3582,4.5,2025-01-23
R22070,15272,2042,4.5,2025-01-23
R22071,16280,183,4.0,2025-01-23
R22072,15573,426,4.5,2025-01-23
R22073,15056,3871,4.0,2025-01-23
R22076,15893,2389,5.0,2025-01-23
R22077,15764,1425,4.5,2025-01-23
R22078,15475,51,5.0,2025-01-23
R22079,15735,3548,2.5,2025-01-23
R22080,16752,3409,3.5,2025-01-23
R22081,15340,2371,4.5,2025-01-23
R22083,15760,792,4.5,2025-01-23
R22084,15537,3060,4.5,2025-01-23
R22085,16765,2195,5.0,2025-01-23
R22086,15794,1418,4.5,2025-01-23
R22087,16794,3166,4.0,2025-01-23
R22088,15746,437,3.5,2025-01-23
R22089,15021,1360,1.0,2025-01-23
R22092,15489,1369,4.5,2025-01-23
R22094,15497,48,3.5,2025-01-23
R22095,15865,1959,4.0,2025-01-23
R22096,16279,4019,4.5,2025-01-23
R22097,16702,1957,4.0,2025-01-23
R22098,16228,4177,4.5,2025-01-23
R22099,16495,3270,5.0,2025-01-23
R22100,16322,638,5.0,2025-01-23
R22103,16098,3822,4.0,2025-01-23
R22105,16315,2308,4.0,2025-01-23
R22106,15268,4223,3.0,2025-01-23
R22107,16130,2565,3.0,2025-01-23
R22108,16421,706,5.0,2025-01-23
R22109,15727,1022,5.0,2025-01-23
R22111,15676,1208,1.5,2025-01-23
R22112,15570,1352,3.5,2025-01-23
R22113,16252,1175,5.0,2025-01-23
R22114,16721,1978,4.5,2025-01-23
R22115,15602,2304,3.5,2025-01-23
R22117,15559,3146,2.0,2025-01-23
R22118,15004,556,3.0,2025-01-23
R22119,15979,3662,4.5,2025-01-23
R22120,16794,206,3.5,2025-01-23
R22122,16201,3842,3.0,2025-01-23
R22124,15975,2863,5.0,2025-01-23
R22125,16163,2817,4.5,2025-01-23
R22126,15291,3540,4.0,2025-01-23
R22127,15270,1537,4.5,2025-01-23
R22128,16791,2223,3.5,2025-01-23
R22129,15820,2674,1.0,2025-01-23
R22130,15975,747,4.5,2025-01-23
R22132,16621,4200,3.0,2025-01-23
R22133,16522,234,4.0,2025-01-23
R22134,16619,2813,5.0,2025-01-23
R22135,16171,2762,5.0,2025-01-23
R22136,15805,3578,4.0,2025-01-23
R22137,15864,1146,4.5,2025-01-23
R22138,16517,950,5.0,2025-01-23
R22139,15437,558,5.0,2025-01-23
R22140,16418,3772,3.5,2025-01-23
R22141,16175,2741,2.5,2025-01-23
R22142,16784,4221,5.0,2025-01-23
R22143,15638,3817,4.0,2025-01-23
R22144,15615,760,5.0,2025-01-23
R22147,16154,3379,5.0,2025-01-23
R22148,15751,3540,4.5,2025-01-23
R22149,16447,1437,3.5,2025-01-23
R22150,16517,527,3.5,2025-01-23
R22151,16501,3742,5.0,2025-01-23
R22152,15015,1671,4.0,2025-01-23
R22153,16110,6,5.0,2025-01-23
R22154,15081,3644,5.0,2025-01-23
R22155,16700,3953,4.5,2025-01-23
R22157,15955,2503,3.5,2025-01-23
R22159,15948,3779,4.5,2025-01-23
R22160,15257,3299,4.0,2025-01-23
R22161,15319,1537,3.0,2025-01-23
R22162,15291,3346,3.5,2025-01-23
R22163,16776,3065,5.0,2025-01-23
R22164,15753,1164,3.0,2025-01-23
R22166,15537,1887,3.5,2025-01-23
R22167,15879,3594,4.0,2025-01-23
R22168,15209,2722,3.5,2025-01-23
R22169,15622,3195,3.5,2025-01-23
R22170,16706,3268,1.5,2025-01-23
R22171,15715,1544,2.0,2025-01-23
R22172,16768,1011,4.5,2025-01-23
R22174,16580,516,4.0,2025-01-23
R22175,16243,1597,5.0,2025-01-23
R22176,15885,1302,2.5,2025-01-23
R22177,16437,1422,4.0,2025-01-23
R22179,16202,1869,5.0,2025-01-23
R22180,15838,1022,5.0,2025-01-23
R22181,15808,3333,5.0,2025-01-23
R22183,16628,2494,4.5,2025-01-23
R22184,15597,3757,5.0,2025-01-23
R22185,16396,3172,4.0,2025-01-23
R22186,15602,1229,4.0,2025-01-23
R22188,16501,438,4.0,2025-01-23
R22189,15169,2418,4.0,2025-01-23
R22191,15126,1874,5.0,2025-01-23
R22192,16018,676,5.0,2025-01-23
R22193,16426,2258,1.5,2025-01-23
R22194,16211,1329,2.0,2025-01-23
R22195,15582,3000,4.0,2025-01-23
R22196,16315,1158,4.0,2025-01-23
R22197,16345,1422,4.0,2025-01-23
R22198,15944,2316,4.5,2025-01-23
R22199,16482,2762,3.0,2025-01-23
R22200,16228,439,5.0,2025-01-23
R22202,16282,1544,4.0,2025-01-23
R22204,15838,2287,4.0,2025-01-23
R22205,15812,378,5.0,2025-01-23
R22206,16143,2595,3.0,2025-01-23
R22207,15205,2830,5.0,2025-01-23
R22208,16793,3214,5.0,2025-01-23
R22209,16482,3974,2.5,2025-01-23
R22210,15054,3738,4.5,2025-01-23
R22211,16611,2266,3.5,2025-01-23
R22212,15849,329,5.0,2025-01-23
R22213,15674,3932,4.0,2025-01-23
R22214,15293,1676,4.5,2025-01-23
R22215,16748,3435,5.0,2025-01-23
R22216,16447,3146,4.0,2025-01-23
R22217,15243,4063,3.5,2025-01-23
R22220,16379,2994,4.5,2025-01-23
R22221,16636,3643,4.5,2025-01-23
R22222,16283,574,4.0,2025-01-23
R22224,16753,302,4.5,2025-01-23
R22225,15573,191,5.0,2025-01-23
R22226,16789,1779,4.0,2025-01-23
R22227,15978,1921,5.0,2025-01-23
R22228,15826,107,3.5,2025-01-23
R22229,16638,2401,3.0,2025-01-24
R22230,16529,1552,4.0,2025-01-24
R22231,16303,1739,3.0,2025-01-24
R22232,16692,790,5.0,2025-01-24
R22234,15883,1170,3.5,2025-01-24
R22236,15573,895,5.0,2025-01-24
R22237,15931,426,4.0,2025-01-24
R22239,16451,3268,3.5,2025-01-24
R22240,15688,3643,5.0,2025-01-24
R22241,16685,799,4.0,2025-01-24
R22242,16295,3143,5.0,2025-01-24
R22243,15082,3405,4.0,2025-01-24
R22244,15812,675,5.0,2025-01-24
R22245,16050,4105,4.5,2025-01-24
R22246,16190,1769,4.5,2025-01-24
R22247,16403,570,3.0,2025-01-24
R22248,15986,454,4.5,2025-01-24
R22249,16444,1199,1.0,2025-01-24
R22251,15608,2245,3.5,2025-01-24
R22253,16295,3588,5.0,2025-01-24
R22254,16611,3162,4.5,2025-01-24
R22255,15107,674,4.5,2025-01-24
R22256,15209,1874,5.0,2025-01-24
R22257,16265,2754,4.0,2025-01-24
R22258,15893,207,4.0,2025-01-24
R22259,15540,3627,5.0,2025-01-24
R22260,15477,3162,4.5,2025-01-24
R22261,16776,2942,5.0,2025-01-24
R22262,15886,3166,4.5,2025-01-24
R22265,16152,721,5.0,2025-01-24
R22266,15283,3974,4.0,2025-01-24
R22268,16484,3169,4.5,2025-01-24
R22269,15316,109,5.0,2025-01-24
R22270,15268,2278,5.0,2025-01-24
R22272,15175,1314,4.0,2025-01-24
R22273,16282,1499,4.0,2025-01-24
R22274,16614,3843,5.0,2025-01-24
R22275,16671,420,5.0,2025-01-24
R22276,16791,2050,5.0,2025-01-24
R22277,16517,2054,5.0,2025-01-24
R22279,15107,1422,3.5,2025-01-24
R22280,15635,2564,2.5,2025-01-24
R22281,16343,1945,4.0,2025-01-24
R22282,16780,823,5.0,2025-01-24
R22283,15638,3299,4.0,2025-01-24
R22284,16704,4083,4.0,2025-01-24
R22285,15270,1668,3.0,2025-01-24
R22286,15274,2304,5.0,2025-01-24
R22287,15154,1665,4.0,2025-01-24
R22288,16386,3299,5.0,2025-01-24
R22289,15002,2393,3.0,2025-01-24
R22290,16752,48,4.5,2025-01-24
R22291,16379,2768,3.5,2025-01-24
R22292,15956,2566,4.0,2025-01-24
R22293,16141,2761,3.5,2025-01-24
R22294,15807,1600,3.5,2025-01-24
R22295,16814,1712,5.0,2025-01-24
R22296,15275,1596,4.0,2025-01-24
R22297,16328,570,5.0,2025-01-24
R22298,16519,3146,4.0,2025-01-24
R22299,16037,3470,5.0,2025-01-24
R22301,15535,913,5.0,2025-01-24
R22303,16494,1437,5.0,2025-01-24
R22304,16818,3041,4.5,2025-01-24
R22306,16403,1818,2.5,2025-01-24
R22308,16722,909,5.0,2025-01-24
R22310,15040,1909,5.0,2025-01-24
R22311,15588,2960,4.5,2025-01-24
R22312,16776,2113,3.5,2025-01-24
R22313,16562,721,4.5,2025-01-24
R22315,16193,1904,4.5,2025-01-24
R22316,15627,23,5.0,2025-01-24
R22317,16267,3232,4.0,2025-01-24
R22318,15953,1712,4.0,2025-01-24
R22319,16763,1471,4.0,2025-01-24
R22320,16767,1909,4.5,2025-01-24
R22321,15941,1406,4.5,2025-01-24
R22323,15551,2366,2.0,2025-01-24
R22324,16713,1494,4.0,2025-01-24
R22325,16337,4025,5.0,2025-01-24
R22326,15193,296,4.0,2025-01-24
R22327,15194,895,4.5,2025-01-24
R22329,15205,965,5.0,2025-01-24
R22330,16542,1433,4.0,2025-01-24
R22331,16146,234,4.5,2025-01-24
R22332,16369,950,5.0,2025-01-24
R22333,16005,2741,1.5,2025-01-24
R22334,15489,2247,4.0,2025-01-24
R22335,15365,1708,3.5,2025-01-24
R22336,15152,2380,4.5,2025-01-24
R22337,15514,2041,4.5,2025-01-24
R22338,16354,1715,4.5,2025-01-24
R22339,16357,2747,3.0,2025-01-24
R22340,16767,792,5.0,2025-01-24
R22341,15559,3662,4.5,2025-01-24
R22342,15708,1734,5.0,2025-01-24
R22344,15152,3651,4.5,2025-01-24
R22346,15332,291,1.5,2025-01-24
R22347,16622,3985,4.0,2025-01-24
R22349,16721,1499,4.0,2025-01-24
R22350,16282,4142,4.0,2025-01-24
R22351,16477,3859,4.5,2025-01-24
R22352,15000,4140,1.0,2025-01-24
R22353,16557,3871,3.5,2025-01-24
R22354,16454,2594,3.5,2025-01-24
R22355,16218,3446,5.0,2025-01-24
R22356,15316,735,4.0,2025-01-24
R22357,15799,3532,4.5,2025-01-24
R22359,16804,3836,3.5,2025-01-24
R22360,16761,3871,4.0,2025-01-24
R22361,15622,562,5.0,2025-01-24
R22362,16624,3732,4.0,2025-01-24
R22363,16037,675,3.5,2025-01-24
R22364,16284,2352,3.5,2025-01-24
R22365,16447,4148,3.0,2025-01-24
R22366,15627,3162,4.0,2025-01-24
R22367,15582,783,5.0,2025-01-24
R22368,16171,2503,4.0,2025-01-24
R22369,15004,3710,4.0,2025-01-24
R22370,16243,706,5.0,2025-01-24
R22371,15971,4105,4.0,2025-01-24
R22372,15971,2008,3.5,2025-01-24
R22374,16655,1390,4.5,2025-01-24
R22375,16066,1991,4.5,2025-01-24
R22376,15101,526,4.5,2025-01-24
R22377,15101,2769,5.0,2025-01-24
R22379,15179,1208,3.0,2025-01-24
R22380,16602,3601,5.0,2025-01-24
R22381,15779,420,4.5,2025-01-24
R22382,16756,3561,5.0,2025-01-24
R22383,16624,662,4.5,2025-01-24
R22384,16348,3169,4.0,2025-01-24
R22385,16221,2136,5.0,2025-01-24
R22388,15228,2669,3.0,2025-01-24
R22389,15941,2663,2.5,2025-01-24
R22390,15054,955,3.0,2025-01-24
R22392,15726,650,2.5,2025-01-24
R22393,15156,1647,2.5,2025-01-24
R22394,15020,721,5.0,2025-01-24
R22395,15791,1839,4.0,2025-01-24
R22396,15560,2055,3.5,2025-01-24
R22398,16535,1739,4.5,2025-01-24
R22399,16483,790,5.0,2025-01-24
R22400,16488,1369,4.5,2025-01-24
R22401,16603,3949,4.5,2025-01-24
R22402,16801,2720,3.5,2025-01-24
R22403,16654,2304,5.0,2025-01-24
R22404,15054,1834,4.0,2025-01-24
R22405,15699,2098,4.5,2025-01-24
R22407,15606,3141,5.0,2025-01-24
R22408,16394,2642,3.5,2025-01-24
R22410,16702,1848,4.5,2025-01-24
R22411,15408,2355,2.0,2025-01-24
R22412,16267,1839,3.5,2025-01-24
R22413,15808,90,2.5,2025-01-24
R22414,15700,238,4.0,2025-01-24
R22415,16284,2540,3.5,2025-01-24
R22416,15814,1739,5.0,2025-01-24
R22417,16240,3172,3.0,2025-01-24
R22418,15291,3519,3.0,2025-01-24
R22419,15639,4212,3.5,2025-01-24
R22420,16217,3040,4.5,2025-01-24
R22421,16012,2591,2.5,2025-01-24
R22422,16398,2447,4.5,2025-01-24
R22423,16817,931,5.0,2025-01-24
R22424,15954,2362,3.5,2025-01-24
R22425,16066,4142,4.5,2025-01-24
R22426,15953,3892,4.5,2025-01-24
R22427,16136,2447,4.5,2025-01-24
R22428,15301,109,3.5,2025-01-24
R22429,16528,2012,4.5,2025-01-24
R22430,15576,4225,2.0,2025-01-24
R22431,15904,558,3.0,2025-01-24
R22432,15755,1767,5.0,2025-01-24
R22433,15056,2865,4.5,2025-01-24
R22434,16437,2942,4.0,2025-01-24
R22435,16601,1834,4.0,2025-01-24
R22436,16137,17,4.0,2025-01-24
R22437,16175,2566,2.0,2025-01-24
R22438,16322,2697,2.5,2025-01-24
R22439,16655,913,5.0,2025-01-24
R22440,15112,3299,5.0,2025-01-24
R22441,16278,261,3.5,2025-01-24
R22442,16339,1388,4.0,2025-01-24
R22444,16799,3057,4.5,2025-01-24
R22445,15931,454,4.5,2025-01-24
R22447,16303,183,4.5,2025-01-24
R22448,15544,1314,4.5,2025-01-24
R22449,15030,2663,3.5,2025-01-24
R22450,16132,4160,3.5,2025-01-24
R22451,16233,507,5.0,2025-01-24
R22452,15227,2315,4.5,2025-01-24
R22453,15299,446,4.0,2025-01-24
R22454,16187,3681,5.0,2025-01-24
R22455,16132,1302,4.0,2025-01-24
R22456,16098,1909,3.5,2025-01-24
R22457,16550,3627,4.5,2025-01-24
R22458,16188,2223,3.158917,2025-01-24
R22460,15829,2479,3.5,2025-01-24
R22461,15479,285,3.5,2025-01-24
R22462,16190,109,4.5,2025-01-24
R22463,15893,1739,4.0,2025-01-24
R22464,16681,3578,4.0,2025-01-24
R22465,15637,354,5.0,2025-01-24
R22466,15408,447,4.5,2025-01-24
R22467,15198,2835,5.0,2025-01-24
R22468,15568,369,5.0,2025-01-24
R22470,15199,3932,4.0,2025-01-24
R22471,16265,2098,4.0,2025-01-24
R22472,15275,1148,3.0,2025-01-24
R22473,16690,4109,4.5,2025-01-24
R22474,16763,1479,4.0,2025-01-24
R22475,15606,2055,4.0,2025-01-24
R22476,15690,1612,3.5,2025-01-24
R22477,16125,183,4.0,2025-01-24
R22478,15120,1324,3.5,2025-01-24
R22479,15832,2873,5.0,2025-01-24
R22481,15893,3435,5.0,2025-01-24
R22482,15708,1715,5.0,2025-01-24
R22483,15301,283,5.0,2025-01-24
R22484,16087,3644,2.5,2025-01-24
R22485,16360,2768,4.5,2025-01-24
R22486,15589,109,5.0,2025-01-24
R22487,16195,3840,4.0,2025-01-24
R22488,16355,3738,4.0,2025-01-24
R22489,16390,676,2.5,2025-01-24
R22490,15301,1084,4.0,2025-01-24
R22491,15727,3732,4.5,2025-01-24
R22492,16500,2362,4.5,2025-01-24
R22493,16171,1495,3.0,2025-01-24
R22494,16154,2304,4.0,2025-01-24
R22495,15788,3080,4.5,2025-01-24
R22496,15241,3232,4.0,2025-01-24
R22497,15000,378,4.5,2025-01-24
R22498,16765,1418,4.0,2025-01-24
R22500,15788,1676,2.5,2025-01-24
R22502,16674,671,4.5,2025-01-24
R22503,15867,11,3.5,2025-01-24
R22504,15814,570,5.0,2025-01-24
R22505,15002,2974,4.5,2025-01-24
R22507,15836,1477,3.5,2025-01-24
R22510,15902,3844,4.0,2025-01-24
R22513,16621,942,3.5,2025-01-24
R22514,15834,2287,4.0,2025-01-24
R22515,15638,4044,4.0,2025-01-24
R22516,15832,1164,3.5,2025-01-24
R22517,16629,1352,4.0,2025-01-24
R22521,15261,2157,2.0,2025-01-25
R22522,15992,1227,3.5,2025-01-25
R22523,15272,857,4.5,2025-01-25
R22525,15994,1158,5.0,2025-01-25
R22526,16179,3379,4.5,2025-01-25
R22527,16641,2900,4.0,2025-01-25
R22528,16527,2041,3.5,2025-01-25
R22529,16424,3232,4.0,2025-01-25
R22530,16157,2088,4.0,2025-01-25
R22531,15229,2098,2.5,2025-01-25
R22532,15957,23,5.0,2025-01-25
R22533,15944,1874,5.0,2025-01-25
R22534,16605,1370,3.5,2025-01-25
R22535,15268,2151,4.5,2025-01-25
R22536,15000,111,3.5,2025-01-25
R22538,16751,3689,4.0,2025-01-25
R22540,15559,885,5.0,2025-01-25
R22541,15592,1630,4.0,2025-01-25
R22542,16837,2268,3.5,2025-01-25
R22543,15891,2697,4.0,2025-01-25
R22544,15789,380,3.5,2025-01-25
R22545,15023,3735,4.5,2025-01-25
R22546,15935,3698,5.0,2025-01-25
R22548,16074,2380,4.0,2025-01-25
R22549,15021,3435,4.0,2025-01-25
R22550,15836,526,3.5,2025-01-25
R22552,15556,2817,5.0,2025-01-25
R22553,15662,2418,3.5,2025-01-25
R22555,15885,3248,5.0,2025-01-25
R22556,16523,283,4.0,2025-01-25
R22557,15954,1739,5.0,2025-01-25
R22560,15375,3707,4.0,2025-01-25
R22561,16133,662,4.0,2025-01-25
R22562,16319,194,5.0,2025-01-25
R22563,15448,2595,2.5,2025-01-25
R22567,15199,1771,4.5,2025-01-25
R22568,15352,2778,4.0,2025-01-25
R22570,15968,516,4.0,2025-01-25
R22571,15932,32,4.0,2025-01-25
R22573,15169,3742,5.0,2025-01-25
R22574,16157,526,4.5,2025-01-25
R22576,15291,2113,4.5,2025-01-25
R22577,15339,3232,4.5,2025-01-25
R22578,16084,3932,3.5,2025-01-25
R22579,15535,2393,5.0,2025-01-25
R22580,15587,3114,3.0,2025-01-25
R22581,16625,2855,4.5,2025-01-25
R22582,15270,2132,4.5,2025-01-25
R22583,15836,2851,3.5,2025-01-25
R22584,16315,2278,4.0,2025-01-25
R22585,16362,924,4.0,2025-01-25
R22586,16837,2638,3.5,2025-01-25
R22587,16394,3354,5.0,2025-01-25
R22588,16396,1831,4.0,2025-01-25
R22589,16477,3732,3.0,2025-01-25
R22590,16529,1479,3.5,2025-01-25
R22591,15932,4105,3.158917,2025-01-25
R22592,15261,1020,5.0,2025-01-25
R22593,15083,4177,3.5,2025-01-25
R22597,15849,109,4.0,2025-01-25
R22598,16008,3762,4.5,2025-01-25
R22599,16619,2316,5.0,2025-01-25
R22600,15653,3155,5.0,2025-01-25
R22601,16829,1853,5.0,2025-01-25
R22602,16576,3787,2.0,2025-01-25
R22603,16424,3074,5.0,2025-01-25
R22604,16575,1834,5.0,2025-01-25
R22605,15957,1830,5.0,2025-01-25
R22606,16529,187,5.0,2025-01-25
R22607,16416,3275,4.5,2025-01-25
R22608,15363,1418,3.0,2025-01-25
R22609,16707,1471,4.0,2025-01-25
R22610,16714,3953,1.0,2025-01-25
R22611,16630,2503,3.0,2025-01-25
R22612,15965,462,4.5,2025-01-25
R22613,15838,174,4.0,2025-01-25
R22614,15825,3169,2.5,2025-01-25
R22615,16702,2754,3.0,2025-01-25
R22616,15751,2663,4.126476,2025-01-25
R22617,16260,2407,4.0,2025-01-25
R22619,16700,2223,5.0,2025-01-25
R22620,15667,187,3.5,2025-01-25
R22622,15858,2297,5.0,2025-01-25
R22623,15687,2817,4.0,2025-01-25
R22624,16580,3892,5.0,2025-01-25
R22625,15523,3692,5.0,2025-01-25
R22626,16768,2750,3.5,2025-01-25
R22627,15054,1216,4.0,2025-01-25
R22628,15020,101,5.0,2025-01-25
R22629,16747,197,4.5,2025-01-25
R22631,16755,1712,4.5,2025-01-25
R22632,15341,3742,5.0,2025-01-25
R22633,16690,3686,4.5,2025-01-25
R22634,16693,1521,4.5,2025-01-25
R22635,16379,1208,4.0,2025-01-25
R22636,15677,1353,3.5,2025-01-25
R22637,15202,3836,5.0,2025-01-25
R22638,16166,1734,5.0,2025-01-25
R22639,16598,3842,5.0,2025-01-25
R22640,15708,1484,3.5,2025-01-25
R22641,15582,4148,5.0,2025-01-25
R22642,15826,3996,5.0,2025-01-25
R22643,15928,1390,4.0,2025-01-25
R22644,16631,872,5.0,2025-01-25
R22645,16671,3139,2.5,2025-01-25
R22646,16152,118,4.0,2025-01-25
R22647,15653,2691,3.0,2025-01-25
R22648,16486,3147,4.5,2025-01-25
R22649,15098,3601,5.0,2025-01-25
R22650,16602,331,5.0,2025-01-25
R22651,15751,1529,4.5,2025-01-25
R22652,16060,783,5.0,2025-01-25
R22653,16276,1246,3.5,2025-01-25
R22654,15685,3188,3.5,2025-01-25
R22655,16663,3021,5.0,2025-01-25
R22656,15308,1823,4.5,2025-01-25
R22657,16412,1739,5.0,2025-01-25
R22658,15554,302,3.5,2025-01-25
R22659,16070,2830,4.5,2025-01-25
R22660,15803,3155,5.0,2025-01-25
R22661,15993,1150,3.5,2025-01-25
R22662,16263,1537,4.0,2025-01-25
R22663,16159,4109,2.0,2025-01-25
R22665,15341,3735,3.0,2025-01-25
R22666,16260,4147,3.5,2025-01-25
R22667,16372,673,5.0,2025-01-25
R22668,16216,375,4.5,2025-01-25
R22669,15867,2701,3.5,2025-01-25
R22670,16790,4044,3.5,2025-01-25
R22671,16598,118,5.0,2025-01-25
R22672,16655,1314,4.5,2025-01-25
R22673,15527,1819,4.5,2025-01-25
R22674,15986,1732,4.5,2025-01-25
R22676,16842,1390,4.5,2025-01-25
R22677,16770,1529,4.0,2025-01-25
R22678,16783,1739,3.5,2025-01-25
R22679,15884,516,3.0,2025-01-25
R22680,15761,1208,4.5,2025-01-25
R22681,15630,1734,5.0,2025-01-25
R22682,15549,2195,4.5,2025-01-25
R22683,15904,2447,2.0,2025-01-25
R22685,16369,2729,3.0,2025-01-25
R22686,16718,3531,4.5,2025-01-25
R22687,15832,2320,2.0,2025-01-25
R22688,16501,1676,4.5,2025-01-25
R22689,15656,1199,2.0,2025-01-25
R22690,15885,3038,4.0,2025-01-25
R22692,15805,3914,4.5,2025-01-25
R22693,16218,3548,4.5,2025-01-25
R22694,16324,2679,2.0,2025-01-25
R22695,16631,2289,4.5,2025-01-25
R22696,15917,1531,4.0,2025-01-25
R22698,16690,1978,4.0,2025-01-25
R22699,15587,1988,5.0,2025-01-25
R22700,16518,380,4.0,2025-01-25
R22701,16838,650,4.5,2025-01-25
R22702,16193,28,4.5,2025-01-25
R22704,15647,2947,1.5,2025-01-25
R22705,16761,1595,3.5,2025-01-25
R22706,16562,1433,4.5,2025-01-25
R22707,15107,737,5.0,2025-01-25
R22708,16797,4074,5.0,2025-01-25
R22710,16618,2945,4.5,2025-01-25
R22711,16283,3578,5.0,2025-01-25
R22712,15275,2762,4.0,2025-01-25
R22713,16454,4061,4.5,2025-01-25
R22715,15732,2195,4.0,2025-01-25
R22716,15556,3859,3.0,2025-01-25
R22717,16003,4044,4.5,2025-01-25
R22720,16629,895,5.0,2025-01-25
R22721,16463,689,5.0,2025-01-25
R22722,15530,1175,4.5,2025-01-25
R22723,15429,3148,4.0,2025-01-25
R22724,15179,1495,3.5,2025-01-25
R22725,16247,1834,5.0,2025-01-25
R22726,16348,2514,3.0,2025-01-25
R22728,15937,2242,3.5,2025-01-25
R22729,16770,3903,3.0,2025-01-25
R22730,16406,1093,4.5,2025-01-25
R22731,15871,1227,1.5,2025-01-25
R22732,16814,3742,3.5,2025-01-25
R22733,16739,1152,5.0,2025-01-25
R22734,16706,579,5.0,2025-01-25
R22735,16815,1027,3.0,2025-01-25
R22736,16638,2538,3.5,2025-01-25
R22737,15527,3019,5.0,2025-01-25
R22738,15882,2835,5.0,2025-01-25
R22739,16700,1478,4.0,2025-01-25
R22741,16328,545,5.0,2025-01-25
R22742,15826,2566,1.5,2025-01-25
R22743,15676,3327,4.0,2025-01-25
R22744,16815,2027,4.0,2025-01-25
R22746,16519,2570,2.0,2025-01-25
